PATH, FILENAME, LINE, STATE, CUrRENT HINT, EXPECTED HINT, TOTAL #, TAKEN % , TAKEN, NOT TAKEN, NUM_BRANCHES, BRANCH TYPE, LINE OF CODE
/home/GabrielCSMO/devel/python/Python, ast.c, 3511, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (!seq1)
/home/GabrielCSMO/devel/python/Python, ast.c, 3042, MISSING, NONE, UNEXPECTED, 16, 0, 0, 16, 2, UNKNOWN, if (forbidden_name(c
/home/GabrielCSMO/devel/python/Python, ast.c, 3040, MISSING, NONE, UNEXPECTED, 16, 0, 0, 16, 2, UNKNOWN, if (!a->asname)
/home/GabrielCSMO/devel/python/Objects, exceptions.c, 677, OVERFLOW, NONE, NONE, 2, 50, 2, 0, 4, UNKNOWN, Py_VISIT(self->msg);
/home/GabrielCSMO/devel/python/Python, compile.c, 512, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_consts);
/home/GabrielCSMO/devel/python/Python, compile.c, 513, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_names);
/home/GabrielCSMO/devel/python/Python, compile.c, 510, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_name);
/home/GabrielCSMO/devel/python/Python, compile.c, 511, OVERFLOW, NONE, NONE, 3773, 49, 3640, 133, 4, UNKNOWN, Py_CLEAR(u->u_qualname);
/home/GabrielCSMO/devel/python/Python, compile.c, 516, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_cellvars);
/home/GabrielCSMO/devel/python/Python, compile.c, 517, OVERFLOW, NONE, NONE, 3773, 41, 2689, 1084, 4, UNKNOWN, Py_CLEAR(u->u_private);
/home/GabrielCSMO/devel/python/Python, compile.c, 514, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_varnames);
/home/GabrielCSMO/devel/python/Python, compile.c, 515, OVERFLOW, NONE, NONE, 3773, 50, 3773, 0, 4, UNKNOWN, Py_CLEAR(u->u_freevars);
/home/GabrielCSMO/devel/python/Objects, longobject.c, 780, MISSING, NONE, EXPECTED, 332, 100, 332, 0, 2, UNKNOWN, for (i = 0; i < n; ++i
/home/GabrielCSMO/devel/python/Objects, longobject.c, 781, MISSING, NONE, EXPECTED, 332, 50, 167, 165, 2, UNKNOWN, if (*p != insignficant)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2455, MISSING, NONE, UNEXPECTED, 108, 0, 0, 108, 2, UNKNOWN, if (PyList_Sort(newslots) == -1) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2454, OVERFLOW, NONE, NONE, 108, 50, 108, 0, 4, UNKNOWN, Py_CLEAR(slots);
/home/GabrielCSMO/devel/python/Python, symtable.c, 783, OVERFLOW, NONE, NONE, 428, 49, 424, 4, 4, UNKNOWN, if (!GET_IDENTIFIER(__class__))
/home/GabrielCSMO/devel/python/Modules, sre_lib.h, 782, MISSING, NONE, UNEXPECTED, 480, 0, 0, 480, 2, UNKNOWN, RETURN_ON_ERROR(ret);
/home/GabrielCSMO/devel/python/Modules, sre_lib.h, 781, MISSING, NONE, EXPECTED, 593, 80, 480, 113, 2, UNKNOWN, if (ret) {
/home/GabrielCSMO/devel/python/Objects, codeobject.c, 368, OVERFLOW, NONE, NONE, 6333, 50, 6333, 0, 4, UNKNOWN, Py_XDECREF(co->co_freevars);
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 985, MISSING, NONE, UNEXPECTED, 3172, 0, 0, 3172, 2, UNKNOWN, if (err)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 3749, MISSING, NONE, UNEXPECTED, 227, 0, 0, 227, 2, UNKNOWN, if (!PyUnicode_Check(unicode)) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 980, MISSING, NONE, EXPECTED, 3174, 100, 3174, 0, 2, UNKNOWN, if (mp->type == T_OBJECT_EX) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2745, MISSING, NONE, UNEXPECTED, 11, 0, 0, 11, 2, UNKNOWN, if (base == NULL) {
/home/GabrielCSMO/devel/python/Python, symtable.c, 1630, MISSING, NONE, UNEXPECTED, 39, 0, 0, 39, 2, UNKNOWN, Py_DECREF(store_name);
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 983, MISSING, NONE, EXPECTED, 3174, 99, 3172, 2, 2, UNKNOWN, if (obj != NULL) {
/home/GabrielCSMO/devel/python/Python, formatter_unicode.c, 260, MISSING, NONE, UNEXPECTED, 86, 0, 0, 86, 2, UNKNOWN, if (format->thousands_separators) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 1460, MISSING, NONE, EXPECTED, 1814, 100, 1814, 0, 2, UNKNOWN, Py_DECREF(func);
/home/GabrielCSMO/devel/python/Python, symtable.c, 1639, MISSING, NONE, UNEXPECTED, 13, 0, 0, 13, 2, UNKNOWN, VISIT(st
/home/GabrielCSMO/devel/python/Objects, unicode_format.h, 382, MISSING, NONE, EXPECTED, 2353, 87, 2052, 301, 2, UNKNOWN, if (field_name_is_empty)
/home/GabrielCSMO/devel/python/Python, ceval.c, 1194, MISSING, NONE, UNEXPECTED, 25440738, 0, 3352, 25437386, 2, UNKNOWN, if (co->co_flags & (CO_GENERATOR | CO_COROUTINE)) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 1195, OVERFLOW, NONE, NONE, 3352, 49, 3233, 119, 4, UNKNOWN, if (!throwflag && f->f_exc_type != NULL && f->f_exc_type != Py_None) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 4690, MISSING, NONE, UNEXPECTED, 82, 0, 0, 82, 2, UNKNOWN, if (consumed)
/home/GabrielCSMO/devel/python/Objects, longobject.c, 566, MISSING, NONE, UNEXPECTED, 4996, 0, 0, 4996, 2, UNKNOWN, if (vv == NULL) {
/home/GabrielCSMO/devel/python/Objects, listobject.c, 1889, MISSING, NONE, UNEXPECTED, 6634, 0, 58, 6576, 2, UNKNOWN, while (n >= 64) {
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 3096, OVERFLOW, NONE, NONE, 15033, 49, 14780, 253, 4, UNKNOWN, while (i <= mask && *value_ptr == NULL) {
/home/GabrielCSMO/devel/python/Python, errors.c, 505, MISSING, NONE, UNEXPECTED, 725, 0, 0, 725, 2, UNKNOWN, if (message == NULL)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 7210, MISSING, NONE, UNEXPECTED, 290, 0, 0, 290, 2, UNKNOWN, if (co->co_argcount == 0) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 7216, MISSING, NONE, UNEXPECTED, 290, 0, 0, 290, 2, UNKNOWN, if (obj == NULL && co->co_cell2arg) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 3055, OVERFLOW, NONE, NONE, 5040, 50, 5040, 0, 4, UNKNOWN, Py_XDECREF(et->ht_name);
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 3056, OVERFLOW, NONE, NONE, 5040, 50, 5040, 0, 4, UNKNOWN, Py_XDECREF(et->ht_qualname);
/home/GabrielCSMO/devel/python/Python, pythonrun.c, 1108, MISSING, NONE, UNEXPECTED, 131, 1, 2, 129, 2, UNKNOWN, if (flags == NULL) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 3050, OVERFLOW, NONE, NONE, 5040, 1, 92, 4948, 4, UNKNOWN, Py_XDECREF(type->tp_subclasses);
/home/GabrielCSMO/devel/python/Python, formatter_unicode.c, 199, OVERFLOW, NONE, NONE, 86, 16, 86, 0, 12, UNKNOWN, if (!fill_char_specified && end-pos >= 1 && READ_spec(pos) == '0') {
/home/GabrielCSMO/devel/python/Python, formatter_unicode.c, 193, OVERFLOW, NONE, NONE, 86, 20, 86, 0, 10, UNKNOWN, if (end-pos >= 1 && READ_spec(pos) == '#') {
/home/GabrielCSMO/devel/python/Python, ceval.c, 1775, OVERFLOW, NONE, NONE, 2530, 50, 2530, 0, 4, UNKNOWN, DISPATCH();
/home/GabrielCSMO/devel/python/Objects, longobject.c, 1075, MISSING, NONE, EXPECTED, 1817098, 66, 1210851, 606247, 2, UNKNOWN, while (t) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 1771, MISSING, NONE, UNEXPECTED, 2530, 49, 1250, 1280, 2, UNKNOWN, Py_DECREF(right);
/home/GabrielCSMO/devel/python/Python, ceval.c, 1773, MISSING, NONE, UNEXPECTED, 2530, 0, 0, 2530, 2, UNKNOWN, if (sum == NULL)
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 4116, OVERFLOW, NONE, NONE, 124, 50, 124, 0, 4, UNKNOWN, dir_fd_specified = (src_dir_fd != DEFAULT_DIR_FD) ||
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 1854, MISSING, NONE, UNEXPECTED, 160, 0, 0, 160, 2, UNKNOWN, if (mro_meth == NULL)
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 65, MISSING, NONE, UNEXPECTED, 18800454, 0, 430, 18800024, 2, UNKNOWN, if (obj == NULL) {
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 790, MISSING, NONE, UNEXPECTED, 122, 0, 0, 122, 2, UNKNOWN, if (tok->enc != NULL) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 11752, MISSING, NONE, UNEXPECTED, 1000000, 0, 0, 1000000, 2, UNKNOWN, if (length == 0)
/home/GabrielCSMO/devel/python/Objects, setobject.c, 76, MISSING, NONE, EXPECTED, 182, 100, 182, 0, 2, UNKNOWN, && _PyUnicode_EQ(startkey
/home/GabrielCSMO/devel/python/Objects, setobject.c, 74, MISSING, NONE, EXPECTED, 182, 100, 182, 0, 2, UNKNOWN, if (PyUnicode_CheckExact(startkey)
/home/GabrielCSMO/devel/python/Objects, setobject.c, 75, MISSING, NONE, EXPECTED, 182, 100, 182, 0, 2, UNKNOWN, && PyUnicode_CheckExact(key)
/home/GabrielCSMO/devel/python/Objects, setobject.c, 72, MISSING, NONE, EXPECTED, 5111, 96, 4929, 182, 2, UNKNOWN, if (startkey == key)
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 2094, MISSING, NONE, UNEXPECTED, 2895, 0, 0, 2895, 2, UNKNOWN, if (!p)
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1119, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, Py_DECREF(wrapper);
/home/GabrielCSMO/devel/python/Objects, listobject.c, 1086, MISSING, NONE, EXPECTED, 116030, 69, 80268, 35762, 2, UNKNOWN, } while (l < r);
/home/GabrielCSMO/devel/python/Objects, listobject.c, 1082, OVERFLOW, NONE, NONE, 116030, 0, 0, 116030, 4, UNKNOWN, IFLT(pivot
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1110, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (!(wrapper = PyObject_GetAttrString(iomod
/home/GabrielCSMO/devel/python/Python, traceback.c, 141, OVERFLOW, NONE, NONE, 1442794, 0, 321, 1442473, 4, UNKNOWN, Py_XDECREF(oldtb);
/home/GabrielCSMO/devel/python/Objects, exceptions.c, 660, OVERFLOW, NONE, NONE, 74, 49, 73, 1, 4, UNKNOWN, Py_CLEAR(self->msg);
/home/GabrielCSMO/devel/python/Python, pylifecycle.c, 1115, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyObject_SetAttrString(bimod
/home/GabrielCSMO/devel/python/Objects, exceptions.c, 662, OVERFLOW, NONE, NONE, 74, 11, 10, 64, 4, UNKNOWN, Py_CLEAR(self->path);
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 1932, MISSING, NONE, UNEXPECTED, 6021532, 0, 0, 6021532, 2, UNKNOWN, if (!unicode)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 1934, OVERFLOW, NONE, NONE, 6021532, 50, 6021532, 0, 4, UNKNOWN, memcpy(PyUnicode_1BYTE_DATA(unicode)
/home/GabrielCSMO/devel/python/Python, bltinmodule.c, 902, MISSING, NONE, UNEXPECTED, 214, 0, 0, 214, 2, UNKNOWN, if (globals == Py_None) {
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 2059, MISSING, NONE, UNEXPECTED, 1531255, 0, 0, 1531255, 2, UNKNOWN, Py_DECREF(key);
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 2058, MISSING, NONE, UNEXPECTED, 1531255, 0, 0, 1531255, 2, UNKNOWN, Py_DECREF(value);
/home/GabrielCSMO/devel/python/Python, dtoa.c, 1270, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (q) {
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 2052, MISSING, NONE, UNEXPECTED, 4088056, 37, 1531255, 2556801, 2, UNKNOWN, if (value != NULL) {
/home/GabrielCSMO/devel/python/Objects, dictobject.c, 2056, MISSING, NONE, UNEXPECTED, 1531255, 0, 0, 1531255, 2, UNKNOWN, if (override || PyDict_GetItem(a
/home/GabrielCSMO/devel/python/Objects, bytesobject.c, 3223, MISSING, NONE, UNEXPECTED, 4, 0, 0, 4, 2, UNKNOWN, if (PyErr_ExceptionMatches(PyExc_OverflowError))
/home/GabrielCSMO/devel/python/Objects, bytesobject.c, 3222, OVERFLOW, NONE, NONE, 4, 50, 4, 0, 4, UNKNOWN, if (size == -1 && PyErr_Occurred()) {
/home/GabrielCSMO/devel/python/Objects, listobject.c, 485, MISSING, NONE, UNEXPECTED, 1120, 0, 0, 1120, 2, UNKNOWN, if (size < 0)
/home/GabrielCSMO/devel/python/Objects, listobject.c, 488, MISSING, NONE, UNEXPECTED, 1120, 0, 0, 1120, 2, UNKNOWN, if (np == NULL) {
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 178, MISSING, NONE, UNEXPECTED, 10, 0, 0, 10, 2, UNKNOWN, Py_DECREF(argappl);
/home/GabrielCSMO/devel/python/Modules, _functoolsmodule.c, 179, OVERFLOW, NONE, NONE, 10, 50, 10, 0, 4, UNKNOWN, Py_XDECREF(kwappl);
/home/GabrielCSMO/devel/python/Objects, object.c, 742, MISSING, NONE, EXPECTED, 3323504, 100, 3323504, 0, 2, UNKNOWN, if (PyBool_Check(res))
/home/GabrielCSMO/devel/python/Python, peephole.c, 219, MISSING, NONE, EXPECTED, 185, 85, 159, 26, 2, UNKNOWN, if (size == -1) {
/home/GabrielCSMO/devel/python/Objects, object.c, 740, MISSING, NONE, UNEXPECTED, 3323504, 0, 0, 3323504, 2, UNKNOWN, if (res == NULL)
/home/GabrielCSMO/devel/python/Objects, object.c, 746, MISSING, NONE, UNEXPECTED, 3323504, 0, 0, 3323504, 2, UNKNOWN, Py_DECREF(res);
/home/GabrielCSMO/devel/python/Python, pystate.c, 130, MISSING, NONE, EXPECTED, 10, 50, 5, 5, 2, UNKNOWN, while ((p = interp->tstate_head) != NULL) {
/home/GabrielCSMO/devel/python/Objects, weakrefobject.c, 114, OVERFLOW, NONE, NONE, 33216, 5, 1892, 31324, 4, UNKNOWN, Py_VISIT(self->wr_callback);
/home/GabrielCSMO/devel/python/Objects, moduleobject.c, 409, MISSING, NONE, UNEXPECTED, 2011, 0, 0, 2011, 2, UNKNOWN, if (func == NULL) {
/home/GabrielCSMO/devel/python/Python, import.c, 1393, MISSING, NONE, UNEXPECTED, 1000085, 0, 0, 1000085, 2, UNKNOWN, if (fromlist == NULL) {
/home/GabrielCSMO/devel/python/Python, import.c, 1391, MISSING, NONE, UNEXPECTED, 4001193, 24, 1000085, 3001108, 2, UNKNOWN, if (given_fromlist == NULL) {
/home/GabrielCSMO/devel/python/Objects, moduleobject.c, 400, OVERFLOW, NONE, NONE, 2011, 50, 2011, 0, 4, UNKNOWN, if ((fdef->ml_flags & METH_CLASS) ||
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 15041, MISSING, NONE, UNEXPECTED, 24154, 0, 0, 24154, 2, UNKNOWN, if (s == NULL)
/home/GabrielCSMO/devel/python/Python, ceval.c, 3879, MISSING, NONE, EXPECTED, 2716, 100, 2716, 0, 2, UNKNOWN, if (kwdefs != NULL) {
/home/GabrielCSMO/devel/python/Modules, posixmodule.c.h, 1403, MISSING, NONE, UNEXPECTED, 2, 0, 0, 2, 2, UNKNOWN, if (!PyArg_ParseTupleAndKeywords(args
/home/GabrielCSMO/devel/python/Python, ceval.c, 3874, MISSING, NONE, EXPECTED, 10048, 55, 5576, 4472, 2, UNKNOWN, for (i = co->co_argcount; i < total_args; i++) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 3876, MISSING, NONE, EXPECTED, 5576, 51, 2860, 2716, 2, UNKNOWN, if (GETLOCAL(i) != NULL)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2465, OVERFLOW, NONE, NONE, 108, 12, 15, 93, 4, UNKNOWN, if (nbases > 1 &&
/home/GabrielCSMO/devel/python/Parser, tokenizer.c, 1569, MISSING, NONE, EXPECTED, 2, 100, 2, 0, 2, UNKNOWN, if (c == '.') {
/home/GabrielCSMO/devel/python/Parser, pgen.c, 618, MISSING, NONE, EXPECTED, 813, 55, 451, 362, 2, UNKNOWN, for (j = 0; j < yy->ss_narcs; j++) {
/home/GabrielCSMO/devel/python/Parser, pgen.c, 616, MISSING, NONE, UNEXPECTED, 521, 30, 159, 362, 2, UNKNOWN, if (yy->ss_deleted)
/home/GabrielCSMO/devel/python/Parser, pgen.c, 614, MISSING, NONE, EXPECTED, 606, 85, 521, 85, 2, UNKNOWN, for (i = 0; i < xx_nstates; i++) {
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 12611, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyModule_AddIntMacro(m
/home/GabrielCSMO/devel/python/Objects, classobject.c, 331, MISSING, NONE, EXPECTED, 6362330, 100, 6362330, 0, 2, UNKNOWN, Py_DECREF(arg);
/home/GabrielCSMO/devel/python/Python, ceval.c, 4473, MISSING, NONE, EXPECTED, 9, 100, 9, 0, 2, UNKNOWN, if (current_frame != NULL) {
/home/GabrielCSMO/devel/python/Objects, obmalloc.c, 291, MISSING, NONE, UNEXPECTED, 924580, 0, 0, 924580, 2, UNKNOWN, if (size > (size_t)PY_SSIZE_T_MAX)
/home/GabrielCSMO/devel/python/Python, ceval.c, 4476, MISSING, NONE, UNEXPECTED, 9, 0, 0, 9, 2, UNKNOWN, if (compilerflags) {
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1208, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (status < 0)
/home/GabrielCSMO/devel/python/Objects, genobject.c, 113, MISSING, NONE, UNEXPECTED, 2364, 4, 107, 2257, 2, IF, result = arg ? arg
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 12614, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyModule_AddIntMacro(m
/home/GabrielCSMO/devel/python/Python, import.c, 1571, MISSING, NONE, UNEXPECTED, 4000920, 0, 17, 4000903, 2, UNKNOWN, if (initializing > 0) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 13840, MISSING, NONE, UNEXPECTED, 216, 0, 0, 216, 2, UNKNOWN, if (writer) {
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1201, MISSING, NONE, EXPECTED, 1, 100, 1, 0, 2, UNKNOWN, if (i < state.endpos) {
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1204, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (!item)
/home/GabrielCSMO/devel/python/Modules, _sre.c, 1207, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, Py_DECREF(item);
/home/GabrielCSMO/devel/python/Python, import.c, 1578, MISSING, NONE, UNEXPECTED, 17, 0, 0, 17, 2, UNKNOWN, Py_DECREF(value);
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 1012, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (!Mod_singleton) return 0;
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 12416, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyModule_AddIntMacro(m
/home/GabrielCSMO/devel/python/Modules, timemodule.c, 325, MISSING, NONE, UNEXPECTED, 1, 0, 0, 1, 2, UNKNOWN, if (_PyTime_ObjectToTime_t(ot
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 12410, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyModule_AddIntMacro(m
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 1014, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (!Pow_type) return 0;
/home/GabrielCSMO/devel/python/Modules, timemodule.c, 321, OVERFLOW, NONE, NONE, 1, 50, 1, 0, 4, UNKNOWN, if (ot == NULL || ot == Py_None) {
/home/GabrielCSMO/devel/python/Python, ceval.c, 567, MISSING, NONE, EXPECTED, 2, 100, 2, 0, 2, UNKNOWN, for (i=0; i<NPENDINGCALLS; i++) {
/home/GabrielCSMO/devel/python/Objects, listobject.c, 906, MISSING, NONE, UNEXPECTED, 186, 0, 0, 186, 2, UNKNOWN, Py_DECREF(result);
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 1018, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (!LShift_type) return 0;
/home/GabrielCSMO/devel/python/Python, ceval.c, 563, MISSING, NONE, UNEXPECTED, 2, 0, 0, 2, 2, UNKNOWN, if (busy)
/home/GabrielCSMO/devel/python/Modules, posixmodule.c, 12419, MISSING, NONE, UNEXPECTED, 3, 0, 0, 3, 2, UNKNOWN, if (PyModule_AddIntMacro(m
/home/GabrielCSMO/devel/python/Modules, _sre.c, 2017, OVERFLOW, NONE, NONE, 3544, 50, 3544, 0, 4, UNKNOWN, if (index < 0 || index >= self->groups) {
/home/GabrielCSMO/devel/python/Python, Python-ast.c, 637, MISSING, NONE, UNEXPECTED, 330, 0, 0, 330, 2, UNKNOWN, if (!fnames) return NULL;
/home/GabrielCSMO/devel/python/Python, peephole.c, 640, MISSING, NONE, UNEXPECTED, 1168, 5, 65, 1103, 2, UNKNOWN, if (tgttgt < 0)                           /* No backward relative jumps */
/home/GabrielCSMO/devel/python/Python, ast.c, 1769, MISSING, NONE, UNEXPECTED, 200, 0, 0, 200, 2, UNKNOWN, if (!expression)
/home/GabrielCSMO/devel/python/Python, peephole.c, 133, MISSING, NONE, UNEXPECTED, 520, 0, 0, 520, 2, UNKNOWN, Py_DECREF(newconst);
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 915, MISSING, NONE, UNEXPECTED, 205, 0, 0, 205, 2, UNKNOWN, || PyTuple_Check(mapping)) {
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 914, MISSING, NONE, EXPECTED, 205, 100, 205, 0, 2, UNKNOWN, || PyList_Check(mapping)
/home/GabrielCSMO/devel/python/Python, ast.c, 1766, MISSING, NONE, UNEXPECTED, 200, 0, 0, 200, 2, UNKNOWN, if (!t)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 2336, MISSING, NONE, UNEXPECTED, 3468, 0, 0, 3468, 2, UNKNOWN, if (bases == NULL)
/home/GabrielCSMO/devel/python/Objects, descrobject.c, 913, MISSING, NONE, EXPECTED, 205, 100, 205, 0, 2, UNKNOWN, if (!PyMapping_Check(mapping)
/home/GabrielCSMO/devel/python/Python, ast.c, 2233, MISSING, NONE, UNEXPECTED, 2880, 0, 0, 2880, 2, UNKNOWN, if (!result)
/home/GabrielCSMO/devel/python/Python, ast.c, 2237, MISSING, NONE, UNEXPECTED, 3095, 6, 215, 2880, 2, UNKNOWN, for (i = 1; i < nops; i++) {
/home/GabrielCSMO/devel/python/Python, ast.c, 2588, MISSING, NONE, UNEXPECTED, 121, 16, 20, 101, 2, UNKNOWN, if (is_from)
/home/GabrielCSMO/devel/python/Python, ast.c, 2585, MISSING, NONE, UNEXPECTED, 118, 0, 0, 118, 2, UNKNOWN, if (!exp)
/home/GabrielCSMO/devel/python/Parser, node.c, 28, MISSING, NONE, EXPECTED, 42034, 67, 28539, 13495, 2, UNKNOWN, while (result < n) {
/home/GabrielCSMO/devel/python/Python, symtable.c, 872, MISSING, NONE, UNEXPECTED, 3640, 0, 0, 3640, 2, UNKNOWN, Py_DECREF(temp);
/home/GabrielCSMO/devel/python/Python, marshal.c, 827, MISSING, NONE, UNEXPECTED, 14, 0, 0, 14, 2, UNKNOWN, if (md == 0 && j == shorts_in_top_digit - 1) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 6810, MISSING, NONE, UNEXPECTED, 1104102212, 0, 6, 1104102206, 2, UNKNOWN, if (p->name_strobj == name)
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 6817, OVERFLOW, NONE, NONE, 6, 50, 6, 0, 4, UNKNOWN, while (p > slotdefs && (p-1)->offset == offset)
/home/GabrielCSMO/devel/python/Python, symtable.c, 798, MISSING, NONE, UNEXPECTED, 7413, 49, 3640, 3773, 2, UNKNOWN, for (i = 0; i < PyList_GET_SIZE(ste->ste_children); ++i) {
/home/GabrielCSMO/devel/python/Objects, typeobject.c, 6814, MISSING, NONE, UNEXPECTED, 12001117, 0, 6, 12001111, 2, UNKNOWN, for (pp = ptrs; *pp; pp++) {
/home/GabrielCSMO/devel/python/Python, ast.c, 3726, MISSING, NONE, EXPECTED, 295, 50, 149, 146, 2, UNKNOWN, for (i = 1; i < NCH(n) - 2; i += 2) {
/home/GabrielCSMO/devel/python/Python, ast.c, 3724, MISSING, NONE, UNEXPECTED, 146, 0, 0, 146, 2, UNKNOWN, if (!items)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 8663, MISSING, NONE, UNEXPECTED, 67, 0, 0, 67, 2, UNKNOWN, if (res < 0) {
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 8667, MISSING, NONE, EXPECTED, 67, 100, 67, 0, 2, UNKNOWN, if (res == 1)
/home/GabrielCSMO/devel/python/Python, ast.c, 877, MISSING, NONE, UNEXPECTED, 24278, 0, 0, 24278, 2, UNKNOWN, if (PyUnicode_CompareWithASCIIString(name
/home/GabrielCSMO/devel/python/Python, codecs.c, 181, MISSING, NONE, EXPECTED, 5, 100, 5, 0, 2, UNKNOWN, Py_DECREF(args);
/home/GabrielCSMO/devel/python/Python, ast.c, 3728, MISSING, NONE, UNEXPECTED, 149, 0, 0, 149, 2, UNKNOWN, if (!item)
/home/GabrielCSMO/devel/python/Objects, unicodeobject.c, 884, OVERFLOW, NONE, NONE, 6, 50, 6, 0, 4, UNKNOWN, if (length == 0 && unicode_empty != NULL) {
/home/GabrielCSMO/devel/python/Python, ast.c, 1580, OVERFLOW, NONE, NONE, 3, 100, 3, 0, 4, UNKNOWN, switch (TYPE(CHILD(n
/home/GabrielCSMO/devel/python/Python, marshal.c, 521, MISSING, NONE, EXPECTED, 3, 66, 2, 1, 2, UNKNOWN, while ((value = PyIter_Next(it)) != NULL) {
/home/GabrielCSMO/devel/python/Python, compile.c, 1527, MISSING, NONE, UNEXPECTED, 236, 0, 0, 236, 2, UNKNOWN, VISIT(c
/home/GabrielCSMO/devel/python/Python, marshal.c, 523, MISSING, NONE, UNEXPECTED, 2, 0, 0, 2, 2, UNKNOWN, Py_DECREF(value);
/home/GabrielCSMO/devel/python/Python, compile.c, 1833, MISSING, NONE, UNEXPECTED, 22, 0, 0, 22, 2, UNKNOWN, if (str == NULL) {
